work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,SE,FT,Data Scientist,45000,EUR,48585,ES,0,ES,M
2023,SE,FT,Data Scientist,36000,EUR,38868,ES,0,ES,M
2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M
2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M
2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M
2023,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M
2023,SE,FT,Data Analyst,105000,USD,105000,US,100,US,M
2023,SE,FT,Data Analyst,90000,USD,90000,US,100,US,M
2023,SE,FT,Data Analyst,135000,USD,135000,US,0,US,M
2023,SE,FT,Data Analyst,105500,USD,105500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,241000,USD,241000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,181000,USD,181000,US,0,US,M
2023,SE,FT,Data Scientist,252000,USD,252000,US,0,US,M
2023,SE,FT,Data Scientist,154000,USD,154000,US,0,US,M
2023,SE,FT,Data Scientist,191765,USD,191765,US,0,US,M
2023,SE,FT,Data Scientist,134236,USD,134236,US,0,US,M
2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M
2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M
2023,SE,FT,Data Scientist,237000,USD,237000,US,100,US,M
2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M
2023,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M
2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M
2023,SE,FT,Data Engineer,146000,USD,146000,US,0,US,M
2023,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M
2023,EN,FT,Data Analyst,64200,USD,64200,US,100,US,M
2023,EN,FT,Data Analyst,56100,USD,56100,US,100,US,M
2023,SE,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M
2023,SE,FT,Data Analyst,208450,USD,208450,US,100,US,M
2023,SE,FT,Data Analyst,170550,USD,170550,US,100,US,M
2023,SE,FT,Machine Learning Engineer,125000,USD,125000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M
2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M
2023,SE,FT,Data Scientist,171250,USD,171250,IE,0,IE,M
2023,SE,FT,Data Scientist,113750,USD,113750,IE,0,IE,M
2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M
2023,SE,FT,Data Analyst,100500,USD,100500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,115000,USD,115000,CA,100,CA,M
2023,SE,FT,Machine Learning Engineer,95000,USD,95000,CA,100,CA,M
2023,MI,FT,Data Analyst,182500,USD,182500,US,0,US,M
2023,MI,FT,Data Analyst,121500,USD,121500,US,0,US,M
2023,SE,FT,Data Engineer,203100,USD,203100,US,0,US,M
2023,SE,FT,Data Engineer,114500,USD,114500,US,0,US,M
2023,MI,FT,Data Analyst,60000,GBP,73824,GB,0,GB,M
2023,MI,FT,Data Analyst,45000,GBP,55368,GB,0,GB,M
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
2023,EN,FT,Data Engineer,92700,USD,92700,US,100,US,M
2023,EN,FT,Data Engineer,61800,USD,61800,US,100,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M
2023,SE,FT,Data Scientist,258000,USD,258000,CA,0,CA,M
2023,SE,FT,Data Scientist,190000,USD,190000,CA,0,CA,M
2023,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M
2023,SE,FT,Data Scientist,135000,USD,135000,US,0,US,M
2023,SE,FT,Data Scientist,195000,USD,195000,US,0,US,M
2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M
2023,MI,FT,Data Engineer,146000,USD,146000,US,0,US,M
2023,MI,FT,Data Engineer,75000,USD,75000,US,0,US,M
2022,EN,FT,Data Engineer,57000,EUR,59888,NL,100,NL,L
2023,EX,FT,Data Engineer,286000,USD,286000,US,100,US,M
2023,EX,FT,Data Engineer,207000,USD,207000,US,100,US,M
2023,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M
2023,SE,FT,Data Engineer,223250,USD,223250,US,0,US,M
2023,SE,FT,Data Engineer,178600,USD,178600,US,0,US,M
2023,SE,FT,Data Scientist,297300,USD,297300,US,100,US,M
2023,SE,FT,Data Scientist,198200,USD,198200,US,100,US,M
2023,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M
2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M
2023,SE,FT,Data Scientist,317070,USD,317070,US,0,US,M
2023,SE,FT,Data Scientist,170730,USD,170730,US,0,US,M
2023,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M
2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M
2023,SE,FT,Data Engineer,171250,USD,171250,US,0,US,M
2023,SE,FT,Data Engineer,113750,USD,113750,US,0,US,M
2023,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M
2023,SE,FT,Data Engineer,132300,USD,132300,US,0,US,M
2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M
2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M
2023,SE,FT,Data Engineer,230000,USD,230000,US,0,US,M
2023,SE,FT,Data Engineer,124500,USD,124500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M
2023,SE,FT,Data Analyst,175000,USD,175000,US,0,US,M
2023,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Analyst,148700,USD,148700,US,0,US,M
2023,SE,FT,Data Analyst,125600,USD,125600,US,0,US,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M
2023,SE,FT,Data Analyst,185000,USD,185000,US,100,US,M
2023,SE,FT,Data Analyst,120250,USD,120250,US,100,US,M
2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M
2023,SE,FT,Data Scientist,183000,USD,183000,US,100,US,M
2023,MI,FT,Machine Learning Engineer,135000,USD,135000,US,50,US,L
2023,SE,FT,Machine Learning Engineer,216000,USD,216000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,184000,USD,184000,US,100,US,M
2023,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M
2023,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M
2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
2023,MI,FT,Data Engineer,143865,USD,143865,US,0,US,M
2023,MI,FT,Data Engineer,115092,USD,115092,US,0,US,M
2023,MI,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,90000,USD,90000,US,0,US,M
2023,SE,FT,Data Scientist,173000,USD,173000,US,100,US,M
2023,SE,FT,Data Scientist,132000,USD,132000,US,100,US,M
2023,SE,FT,Data Analyst,208049,USD,208049,US,0,US,M
2023,SE,FT,Data Analyst,128500,USD,128500,US,0,US,M
2023,SE,FT,Data Engineer,167500,USD,167500,US,0,US,M
2023,SE,FT,Data Engineer,106500,USD,106500,US,0,US,M
2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M
2023,SE,FT,Data Scientist,183500,USD,183500,US,100,US,M
2023,MI,FT,Data Engineer,149600,USD,149600,US,0,US,M
2023,MI,FT,Data Engineer,102000,USD,102000,US,0,US,M
2023,EX,FT,Data Scientist,145000,USD,145000,US,0,US,M
2023,EX,FT,Data Scientist,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Analyst,190000,USD,190000,US,100,US,M
2023,SE,FT,Data Analyst,95000,USD,95000,US,100,US,M
2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M
2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M
2023,MI,FT,Data Scientist,90000,EUR,97171,IE,0,IE,M
2023,MI,FT,Data Scientist,75000,EUR,80976,IE,0,IE,M
2023,MI,FT,Data Analyst,128000,USD,128000,US,0,US,M
2023,MI,FT,Data Analyst,85000,USD,85000,US,0,US,M
2023,MI,FT,Data Engineer,151000,USD,151000,US,0,US,M
2023,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M
2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M
2023,SE,FT,Data Scientist,183500,USD,183500,US,100,US,M
2023,SE,FT,Data Analyst,135000,USD,135000,US,0,US,M
2023,SE,FT,Data Analyst,105500,USD,105500,US,0,US,M
2023,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,CA,100,CA,M
2023,SE,FT,Data Engineer,145000,USD,145000,CA,100,CA,M
2023,MI,FT,Data Analyst,154000,USD,154000,US,0,US,M
2023,MI,FT,Data Analyst,143000,USD,143000,US,0,US,M
2023,MI,FT,Data Scientist,65000,GBP,79976,GB,0,GB,M
2023,MI,FT,Data Scientist,42000,GBP,51676,GB,0,GB,M
2023,EN,FT,Data Scientist,190000,USD,190000,US,0,US,M
2023,EN,FT,Data Scientist,120000,USD,120000,US,0,US,M
2023,MI,FT,Data Scientist,70000,GBP,86128,GB,0,GB,M
2023,MI,FT,Data Scientist,42000,GBP,51676,GB,0,GB,M
2023,MI,FT,Data Scientist,90000,GBP,110736,GB,0,GB,M
2023,MI,FT,Data Scientist,60000,GBP,73824,GB,0,GB,M
2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M
2023,SE,FT,Data Engineer,111000,USD,111000,US,0,US,M
2023,EX,FT,Data Engineer,265000,USD,265000,US,0,US,M
2023,EX,FT,Data Engineer,235000,USD,235000,US,0,US,M
2023,EN,FT,Data Scientist,112000,CHF,122638,CH,50,CH,L
2022,MI,FT,Data Scientist,70000,EUR,73546,DE,100,DE,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M
2023,MI,FT,Data Engineer,75000,USD,75000,US,100,US,M
2023,MI,FT,Data Engineer,60400,USD,60400,US,100,US,M
2023,EN,FT,Data Analyst,85000,USD,85000,US,100,US,M
2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
2023,EN,FT,Data Engineer,92700,USD,92700,US,100,US,M
2023,EN,FT,Data Engineer,61800,USD,61800,US,100,US,M
2023,MI,FT,Data Scientist,56000,EUR,60462,AT,100,DE,M
2023,MI,FT,Data Analyst,83500,USD,83500,US,100,US,M
2023,MI,FT,Data Analyst,52500,USD,52500,US,100,US,M
2023,SE,FT,Data Scientist,201036,USD,201036,US,0,US,M
2023,SE,FT,Data Scientist,134024,USD,134024,US,0,US,M
2023,SE,FT,Data Analyst,165000,USD,165000,US,100,US,M
2023,SE,FT,Data Analyst,140000,USD,140000,US,100,US,M
2023,EN,FT,Data Engineer,62000,USD,62000,US,100,US,M
2023,EN,FT,Data Engineer,58000,USD,58000,US,100,US,M
2023,SE,FT,Data Scientist,172000,USD,172000,US,0,US,M
2023,SE,FT,Data Scientist,115000,USD,115000,US,0,US,M
2023,EN,FT,Data Engineer,125000,USD,125000,US,0,US,M
2023,EN,FT,Data Engineer,90000,USD,90000,US,0,US,M
2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M
2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M
2023,SE,FT,Data Scientist,237000,USD,237000,US,100,US,M
2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M
2023,MI,FT,Data Engineer,90000,USD,90000,US,100,US,M
2023,MI,FT,Data Engineer,90000,USD,90000,US,100,US,M
2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M
2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M
2023,SE,FT,Data Scientist,258000,USD,258000,CA,0,CA,M
2023,SE,FT,Data Scientist,190000,USD,190000,CA,0,CA,M
2023,MI,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M
2023,SE,FT,Data Engineer,205600,USD,205600,US,0,US,L
2023,SE,FT,Data Engineer,105700,USD,105700,US,0,US,L
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
2023,SE,FT,Data Scientist,239748,USD,239748,US,0,US,M
2023,SE,FT,Data Scientist,159832,USD,159832,US,0,US,M
2023,SE,FT,Data Scientist,186300,USD,186300,US,100,US,M
2023,SE,FT,Data Scientist,102500,USD,102500,US,100,US,M
2023,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M
2023,SE,FT,Data Engineer,132300,USD,132300,US,0,US,M
2023,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M
2023,SE,FT,Data Scientist,126000,USD,126000,US,0,US,M
2023,SE,FT,Data Engineer,153600,USD,153600,US,100,US,M
2023,SE,FT,Data Engineer,106800,USD,106800,US,100,US,M
2023,SE,FT,Data Engineer,172600,USD,172600,US,100,US,M
2023,SE,FT,Data Engineer,107900,USD,107900,US,100,US,M
2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M
2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M
2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M
2023,SE,FT,Data Analyst,100500,USD,100500,US,0,US,M
2023,SE,FT,Data Analyst,206500,USD,206500,US,100,US,M
2023,SE,FT,Data Analyst,121600,USD,121600,US,100,US,M
2023,SE,FT,Data Engineer,260000,USD,260000,US,0,US,M
2023,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M
2023,EX,FT,Data Engineer,194500,USD,194500,US,0,US,M
2023,EX,FT,Data Engineer,115500,USD,115500,US,0,US,M
2023,EN,FT,Data Analyst,95000,USD,95000,US,100,US,M
2023,EN,FT,Data Analyst,70000,USD,70000,US,100,US,M
2023,SE,FT,Data Engineer,275000,USD,275000,US,0,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
2023,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M
2023,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M
2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M
2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,120000,USD,120000,US,100,US,M
2023,MI,FT,Data Analyst,206000,USD,206000,US,0,US,M
2023,MI,FT,Data Analyst,130000,USD,130000,US,0,US,M
2023,SE,FT,Data Analyst,110000,USD,110000,US,100,US,M
2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M
2023,MI,FT,Data Analyst,160000,USD,160000,US,0,US,M
2023,MI,FT,Data Analyst,112000,USD,112000,US,0,US,M
2023,MI,FT,Data Engineer,162500,USD,162500,US,0,US,M
2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M
2023,MI,FT,Data Scientist,145000,USD,145000,US,0,US,M
2023,MI,FT,Data Scientist,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Engineer,147100,USD,147100,US,0,US,M
2023,SE,FT,Data Engineer,90700,USD,90700,US,0,US,M
2023,EN,FT,Data Engineer,115100,USD,115100,US,0,US,M
2023,EN,FT,Data Engineer,73900,USD,73900,US,0,US,M
2023,SE,FT,Data Engineer,168400,USD,168400,US,0,US,M
2023,SE,FT,Data Engineer,105200,USD,105200,US,0,US,M
2023,SE,FT,Data Scientist,210000,USD,210000,US,0,US,M
2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M
2023,MI,FT,Data Scientist,145000,USD,145000,US,0,US,M
2023,MI,FT,Data Scientist,100000,USD,100000,US,0,US,M
2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M
2023,MI,FT,Data Analyst,85000,USD,85000,US,0,US,M
2023,MI,FT,Data Engineer,70000,GBP,86128,GB,100,GB,M
2023,MI,FT,Data Engineer,47500,GBP,58444,GB,100,GB,M
2023,EX,FT,Data Scientist,200000,USD,200000,US,0,US,M
2023,EX,FT,Data Scientist,145000,USD,145000,US,0,US,M
2023,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M
2023,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M
2023,SE,FT,Data Analyst,185000,USD,185000,US,100,US,M
2023,SE,FT,Data Analyst,120250,USD,120250,US,100,US,M
2023,SE,FT,Data Scientist,205000,USD,205000,US,0,US,M
2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M
2023,SE,FT,Data Scientist,297300,USD,297300,US,100,US,M
2023,SE,FT,Data Scientist,198200,USD,198200,US,100,US,M
2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M
2023,SE,FT,Data Analyst,55000,USD,55000,US,0,US,M
2023,MI,FT,Data Analyst,75000,USD,75000,US,100,US,M
2023,MI,FT,Data Analyst,65000,USD,65000,US,100,US,M
2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M
2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M
2023,MI,FT,Data Scientist,1400000,INR,17025,IN,100,IN,L
2023,MI,FT,Machine Learning Engineer,250000,USD,250000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M
2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M
2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M
2023,SE,FT,Data Scientist,105000,USD,105000,US,0,US,M
2023,SE,FT,Data Scientist,70000,USD,70000,US,0,US,M
2023,EX,FT,Data Engineer,210914,USD,210914,US,100,US,M
2023,EX,FT,Data Engineer,116704,USD,116704,US,100,US,M
2023,SE,FT,Data Engineer,146000,USD,146000,US,0,US,M
2023,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M
2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M
2023,EN,FT,Data Analyst,60000,USD,60000,US,100,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M
2023,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M
2023,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M
2023,SE,FT,Machine Learning Engineer,139500,USD,139500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,M
2023,SE,FT,Data Engineer,276000,USD,276000,US,100,US,M
2023,SE,FT,Data Engineer,178500,USD,178500,US,100,US,M
2023,MI,FT,Data Scientist,55000,EUR,59382,ES,0,ES,M
2023,MI,FT,Data Scientist,45000,EUR,48585,ES,0,ES,M
2023,MI,FT,Data Engineer,70000,EUR,75577,SI,100,SI,M
2023,MI,FT,Data Engineer,45000,EUR,48585,SI,100,SI,M
2023,SE,FT,Machine Learning Engineer,161000,GBP,198094,GB,0,GB,M
2023,SE,FT,Machine Learning Engineer,83300,GBP,102492,GB,0,GB,M
2023,SE,FT,Data Engineer,112700,GBP,138666,GB,0,GB,M
2023,SE,FT,Data Engineer,83300,GBP,102492,GB,0,GB,M
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M
2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M
2023,SE,FT,Data Scientist,239748,USD,239748,US,0,US,M
2023,SE,FT,Data Scientist,159832,USD,159832,US,0,US,M
2023,SE,FT,Machine Learning Engineer,163800,USD,163800,US,0,US,M
2023,SE,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,M
2023,MI,FT,Data Scientist,128750,USD,128750,US,0,US,M
2023,MI,FT,Data Scientist,106250,USD,106250,US,0,US,M
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
2023,EX,FT,Data Engineer,167500,USD,167500,US,0,US,M
2023,EX,FT,Data Engineer,106500,USD,106500,US,0,US,M
2023,SE,FT,Data Analyst,250000,USD,250000,US,100,US,M
2023,SE,FT,Data Analyst,138000,USD,138000,US,100,US,M
2023,MI,FT,Data Analyst,130000,USD,130000,CA,100,CA,M
2023,MI,FT,Data Analyst,100000,USD,100000,CA,100,CA,M
2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M
2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
2023,SE,FT,Data Engineer,153600,USD,153600,US,100,US,M
2023,SE,FT,Data Engineer,106800,USD,106800,US,100,US,M
2023,EN,FT,Data Engineer,125000,USD,125000,US,0,US,M
2023,EN,FT,Data Engineer,90000,USD,90000,US,0,US,M
2023,SE,FT,Data Analyst,127000,USD,127000,US,100,US,M
2023,SE,FT,Data Analyst,94000,USD,94000,US,100,US,M
2023,SE,FT,Data Scientist,210550,USD,210550,US,0,US,M
2023,SE,FT,Data Scientist,153300,USD,153300,US,0,US,M
2023,MI,FT,Data Scientist,200000,USD,200000,US,100,US,M
2023,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M
2023,SE,FT,Data Analyst,161500,USD,161500,US,100,US,M
2023,SE,FT,Data Analyst,119500,USD,119500,US,100,US,M
2023,SE,FT,Data Analyst,175000,USD,175000,US,0,US,M
2023,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M
2023,SE,FT,Data Scientist,148750,USD,148750,US,0,US,M
2023,MI,FT,Data Engineer,72000,USD,72000,MX,100,MX,M
2023,MI,FT,Data Engineer,60000,USD,60000,MX,100,MX,M
2023,SE,FT,Machine Learning Engineer,153400,USD,153400,US,0,US,M
2023,SE,FT,Machine Learning Engineer,122700,USD,122700,US,0,US,M
2023,MI,FT,Data Engineer,260000,USD,260000,US,0,US,M
2023,MI,FT,Data Engineer,175000,USD,175000,US,0,US,M
2023,SE,FT,Data Scientist,186300,USD,186300,US,100,US,M
2023,SE,FT,Data Scientist,123900,USD,123900,US,100,US,M
2023,SE,FT,Machine Learning Engineer,153400,USD,153400,US,0,US,M
2023,SE,FT,Machine Learning Engineer,122700,USD,122700,US,0,US,M
2023,MI,FT,Data Engineer,250000,USD,250000,US,0,US,M
2023,MI,FT,Data Engineer,175000,USD,175000,US,0,US,M
2023,MI,FT,Data Scientist,60000,EUR,64781,FR,50,FR,M
2023,SE,FT,Data Analyst,185900,USD,185900,US,0,US,M
2023,SE,FT,Data Analyst,121700,USD,121700,US,0,US,M
2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M
2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M
2023,EN,FT,Data Analyst,100000,USD,100000,UZ,100,US,L
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M
2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M
2023,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M
2023,SE,FT,Data Analyst,125000,USD,125000,US,0,US,M
2023,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M
2023,EN,FT,Data Analyst,150000,USD,150000,US,0,US,M
2023,EN,FT,Data Analyst,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Scientist,149076,USD,149076,US,0,US,M
2023,SE,FT,Data Scientist,82365,USD,82365,US,0,US,M
2023,MI,FT,Data Engineer,146000,USD,146000,US,0,US,M
2023,MI,FT,Data Engineer,75000,USD,75000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,139500,USD,139500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,M
2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M
2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M
2023,MI,FT,Data Engineer,149600,USD,149600,US,0,US,M
2023,MI,FT,Data Engineer,102000,USD,102000,US,0,US,M
2023,MI,FT,Data Analyst,80000,GBP,98432,GB,0,GB,M
2023,MI,FT,Data Analyst,40000,GBP,49216,GB,0,GB,M
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M
2023,SE,FT,Data Analyst,85500,USD,85500,US,0,US,M
2023,SE,FT,Data Analyst,185900,USD,185900,US,0,US,M
2023,SE,FT,Data Analyst,121700,USD,121700,US,0,US,M
2023,MI,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M
2023,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M
2023,MI,FT,Data Scientist,97750,USD,97750,US,100,US,M
2023,SE,FT,Data Scientist,201000,USD,201000,US,0,US,M
2023,SE,FT,Data Scientist,122000,USD,122000,US,0,US,M
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
2023,SE,FT,Data Analyst,120000,USD,120000,US,100,US,M
2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M
2023,MI,FT,Data Scientist,116990,USD,116990,US,100,US,M
2023,MI,FT,Data Scientist,82920,USD,82920,US,100,US,M
2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
2023,SE,FT,Data Scientist,201000,USD,201000,US,0,US,M
2023,SE,FT,Data Scientist,122000,USD,122000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2023,SE,FT,Data Engineer,121500,USD,121500,US,100,US,M
2023,SE,FT,Data Engineer,78000,USD,78000,US,100,US,M
2023,MI,FT,Data Engineer,154000,USD,154000,US,0,US,M
2023,MI,FT,Data Engineer,116000,USD,116000,US,0,US,M
2023,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M
2023,SE,FT,Data Scientist,136000,USD,136000,US,0,US,M
2023,MI,FT,Data Analyst,65000,GBP,79976,GB,100,GB,M
2023,MI,FT,Data Analyst,36050,GBP,44356,GB,100,GB,M
2023,SE,FT,Data Analyst,180000,USD,180000,US,0,US,M
2023,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M
2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M
2023,SE,FT,Data Scientist,183000,USD,183000,US,100,US,M
2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M
2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M
2023,SE,FT,Data Engineer,154000,USD,154000,US,0,US,M
2023,SE,FT,Data Engineer,116000,USD,116000,US,0,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M
2023,MI,FT,Data Engineer,200000,USD,200000,US,0,US,M
2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M
